event_id,timestamp,user_id,route,query_type,prompt_version,answer_accepted,thumbs_up,regenerated,latency_ms
EVT_01878,2026-05-13 21:19:00,USER_091,SQL,KPI Lookup,V2,1,1,0,529.0
EVT_01879,2026-05-21 00:17:00,USER_012,HYBRID,Supplier Diagnosis,V1,0,1,0,2241.0
EVT_01880,2026-06-29 08:41:00,USER_037,SQL,KPI Lookup,V2,1,1,0,749.0
EVT_01881,2026-06-19 07:36:00,USER_055,RAG,Issue Investigation,V2,1,0,0,1800.0
EVT_01882,2026-06-27 03:34:00,USER_060,SQL,KPI Lookup,V1,1,0,0,1081.0
EVT_01883,2026-05-18 15:22:00,USER_033,HYBRID,Supplier Diagnosis,V2,1,1,0,2652.0
EVT_01884,2026-06-13 02:29:00,USER_025,RAG,Issue Investigation,V2,1,1,0,1780.0
EVT_01885,2026-06-14 04:32:00,USER_011,RAG,Issue Investigation,V1,1,1,0,1822.0
EVT_01886,2026-05-31 03:15:00,USER_055,HYBRID,Supplier Diagnosis,V1,0,0,0,2576.0
EVT_01887,2026-06-16 16:58:00,USER_033,HYBRID,Supplier Diagnosis,V2,1,1,0,2356.0
EVT_01888,2026-06-08 13:01:00,USER_014,RAG,Issue Investigation,V1,0,0,0,1880.0
EVT_01889,2026-05-29 22:25:00,USER_009,HYBRID,Supplier Diagnosis,V1,1,1,0,2208.0
EVT_01890,2026-05-21 05:02:00,USER_023,HYBRID,Supplier Diagnosis,V1,1,1,0,2172.0
EVT_01891,2026-06-24 09:40:00,USER_062,SQL,KPI Lookup,V2,1,1,0,961.0
EVT_01892,2026-05-22 20:30:00,USER_075,HYBRID,Supplier Diagnosis,V1,0,1,0,2256.0
EVT_01893,2026-05-09 15:50:00,USER_053,RAG,Issue Investigation,V2,1,1,0,1816.0
EVT_01894,2026-05-18 06:41:00,USER_041,SQL,KPI Lookup,V1,1,0,0,933.0
EVT_01895,2026-05-01 21:34:00,USER_079,HYBRID,Supplier Diagnosis,V1,1,0,0,2453.0
EVT_01896,2026-05-08 17:06:00,USER_008,SQL,KPI Lookup,V2,1,1,0,682.0
EVT_01897,2026-06-08 03:53:00,USER_070,RAG,Issue Investigation,V1,1,1,0,1526.0
EVT_01898,2026-05-30 20:58:00,USER_032,SQL,KPI Lookup,V1,1,1,0,397.0
EVT_01899,2026-06-20 22:08:00,USER_051,SQL,KPI Lookup,V1,0,0,1,623.0
EVT_01900,2026-06-23 01:14:00,USER_072,RAG,Issue Investigation,V2,1,1,1,2135.0
EVT_01901,2026-06-08 10:34:00,USER_071,HYBRID,Supplier Diagnosis,V1,1,0,0,2258.0
EVT_01902,2026-05-29 11:36:00,USER_084,SQL,KPI Lookup,V2,1,0,0,1215.0
EVT_01903,2026-06-13 02:08:00,USER_072,RAG,Issue Investigation,V2,1,0,0,2156.0
EVT_01904,2026-06-25 10:57:00,USER_006,SQL,KPI Lookup,V2,0,0,0,300.0
EVT_01905,2026-05-10 20:40:00,USER_007,SQL,KPI Lookup,V1,0,0,0,935.0
EVT_01906,2026-05-25 07:01:00,USER_051,SQL,KPI Lookup,V2,1,1,0,546.0
EVT_01907,2026-06-07 10:56:00,USER_095,RAG,Issue Investigation,V1,1,1,0,1867.0
EVT_01908,2026-05-30 19:42:00,USER_063,HYBRID,Supplier Diagnosis,V2,0,0,0,2033.0
EVT_01909,2026-06-12 10:06:00,USER_049,SQL,KPI Lookup,V2,1,1,0,994.0
EVT_01910,2026-05-09 04:20:00,USER_021,RAG,Issue Investigation,V2,1,1,0,1446.0
EVT_01911,2026-05-27 22:55:00,USER_099,HYBRID,Supplier Diagnosis,V2,1,1,1,2437.0
EVT_01912,2026-06-18 14:25:00,USER_060,RAG,Issue Investigation,V1,1,1,0,1666.0
EVT_01913,2026-05-24 06:48:00,USER_095,SQL,KPI Lookup,V2,1,1,0,995.0
EVT_01914,2026-06-23 22:20:00,USER_049,RAG,Issue Investigation,V1,1,1,0,1643.0
EVT_01915,2026-05-05 01:17:00,USER_090,RAG,Issue Investigation,V1,0,0,1,1441.0
EVT_01916,2026-06-23 22:07:00,USER_013,HYBRID,Supplier Diagnosis,V1,0,1,1,2338.0
EVT_01917,2026-06-27 17:44:00,USER_075,SQL,KPI Lookup,V1,0,1,1,844.0
EVT_01918,2026-05-14 00:00:00,USER_048,RAG,Issue Investigation,V2,1,0,0,1365.0
EVT_01919,2026-05-09 03:08:00,USER_016,SQL,KPI Lookup,V1,1,1,0,749.0
EVT_01920,2026-05-24 17:36:00,USER_092,RAG,Issue Investigation,V2,1,0,0,1573.0
EVT_01921,2026-06-04 15:57:00,USER_006,SQL,KPI Lookup,V1,1,1,0,1245.0
EVT_01922,2026-06-14 19:35:00,USER_100,HYBRID,Supplier Diagnosis,V1,1,1,0,2559.0
EVT_01923,2026-06-06 18:23:00,USER_088,SQL,KPI Lookup,V2,1,1,1,1047.0
EVT_01924,2026-06-28 08:15:00,USER_085,HYBRID,Supplier Diagnosis,V1,0,0,0,1634.0
EVT_01925,2026-05-26 01:19:00,USER_086,RAG,Issue Investigation,V1,1,1,0,1869.0
EVT_01926,2026-06-18 02:34:00,USER_041,RAG,Issue Investigation,V2,1,1,0,1808.0
EVT_01927,2026-05-21 00:30:00,USER_079,HYBRID,Supplier Diagnosis,V1,0,0,0,2514.0
EVT_01928,2026-06-02 19:11:00,USER_019,SQL,KPI Lookup,V2,1,1,1,591.0
EVT_01929,2026-05-10 09:31:00,USER_008,RAG,Issue Investigation,V1,0,0,0,1789.0
EVT_01930,2026-05-12 00:49:00,USER_019,HYBRID,Supplier Diagnosis,V1,1,1,0,2403.0
EVT_01931,2026-06-04 13:08:00,USER_038,SQL,KPI Lookup,V2,0,0,0,1244.0
EVT_01932,2026-05-16 07:17:00,USER_012,HYBRID,Supplier Diagnosis,V1,1,1,0,2458.0
EVT_01933,2026-05-06 21:24:00,USER_086,RAG,Issue Investigation,V1,1,1,0,1539.0
EVT_01934,2026-06-19 01:57:00,USER_084,HYBRID,Supplier Diagnosis,V1,0,0,0,2359.0
EVT_01935,2026-05-27 20:21:00,USER_078,RAG,Issue Investigation,V1,0,1,0,1093.0
EVT_01936,2026-05-23 00:35:00,USER_014,HYBRID,Supplier Diagnosis,V1,1,1,0,2558.0
EVT_01937,2026-06-22 22:37:00,USER_011,HYBRID,Supplier Diagnosis,V1,0,1,0,1928.0
EVT_01938,2026-05-18 13:28:00,USER_060,HYBRID,Supplier Diagnosis,V1,1,1,0,2366.0
EVT_01939,2026-05-07 04:07:00,USER_009,RAG,Issue Investigation,V1,1,1,0,1556.0
EVT_01940,2026-06-13 18:08:00,USER_065,SQL,KPI Lookup,V2,1,1,0,580.0
EVT_01941,2026-06-27 13:01:00,USER_062,RAG,Issue Investigation,V2,1,0,0,1985.0
EVT_01942,2026-05-18 20:58:00,USER_041,HYBRID,Supplier Diagnosis,V2,0,0,1,2650.0
EVT_01943,2026-06-17 10:56:00,USER_022,RAG,Issue Investigation,V1,1,1,0,1996.0
EVT_01944,2026-06-03 16:56:00,USER_046,SQL,KPI Lookup,V2,1,0,0,980.0
EVT_01945,2026-06-29 09:38:00,USER_062,HYBRID,Supplier Diagnosis,V1,0,1,0,2550.0
EVT_01946,2026-06-14 19:44:00,USER_086,RAG,Issue Investigation,V2,0,1,0,1674.0
EVT_01947,2026-05-06 04:35:00,USER_036,SQL,KPI Lookup,V2,1,0,0,758.0
EVT_01948,2026-06-27 12:26:00,USER_085,HYBRID,Supplier Diagnosis,V2,1,1,0,2365.0
EVT_01949,2026-05-06 08:55:00,USER_058,SQL,KPI Lookup,V2,1,1,0,843.0
EVT_01950,2026-06-05 19:09:00,USER_019,RAG,Issue Investigation,V1,0,0,1,2047.0
EVT_01951,2026-05-15 14:58:00,USER_055,SQL,KPI Lookup,V1,1,1,0,727.0
EVT_01952,2026-06-25 14:22:00,USER_065,SQL,KPI Lookup,V1,1,1,0,807.0
EVT_01953,2026-05-22 17:23:00,USER_082,RAG,Issue Investigation,V2,1,1,0,1606.0
EVT_01954,2026-05-12 15:59:00,USER_013,SQL,KPI Lookup,V2,1,1,0,1139.0
EVT_01955,2026-06-23 08:10:00,USER_031,HYBRID,Supplier Diagnosis,V1,1,1,0,2400.0
EVT_01956,2026-06-11 12:41:00,USER_074,RAG,Issue Investigation,V2,1,1,0,1942.0
EVT_01957,2026-05-28 00:16:00,USER_035,RAG,Issue Investigation,V1,1,1,0,1308.0
EVT_01958,2026-06-21 23:32:00,USER_073,SQL,KPI Lookup,V2,0,0,0,1066.0
EVT_01959,2026-05-16 08:46:00,USER_045,RAG,Issue Investigation,V1,1,1,0,1963.0
EVT_01960,2026-05-11 15:06:00,USER_049,HYBRID,Supplier Diagnosis,V1,0,0,0,2621.0
EVT_01961,2026-05-27 22:13:00,USER_026,HYBRID,Supplier Diagnosis,V1,1,1,0,2219.0
EVT_01962,2026-05-28 09:13:00,USER_053,SQL,KPI Lookup,V1,1,1,0,928.0
EVT_01963,2026-05-02 09:24:00,USER_010,RAG,Issue Investigation,V2,1,1,0,1887.0
EVT_01964,2026-06-22 23:52:00,USER_057,RAG,Issue Investigation,V2,1,1,0,1948.0
EVT_01965,2026-05-09 06:37:00,USER_007,SQL,KPI Lookup,V1,1,0,0,836.0
EVT_01966,2026-05-09 06:02:00,USER_059,SQL,KPI Lookup,V1,1,1,0,490.0
EVT_01967,2026-06-16 01:01:00,USER_099,SQL,KPI Lookup,V1,1,0,1,1165.0
EVT_01968,2026-06-18 10:18:00,USER_072,HYBRID,Supplier Diagnosis,V2,1,1,0,2802.0
EVT_01969,2026-06-26 08:34:00,USER_068,HYBRID,Supplier Diagnosis,V2,1,1,0,2333.0
EVT_01970,2026-06-21 16:30:00,USER_084,RAG,Issue Investigation,V1,1,1,0,1924.0
EVT_01971,2026-05-05 08:26:00,USER_070,SQL,KPI Lookup,V2,1,1,0,1158.0
EVT_01972,2026-06-18 15:19:00,USER_018,HYBRID,Supplier Diagnosis,V2,0,0,0,2223.0
EVT_01973,2026-05-19 08:09:00,USER_035,HYBRID,Supplier Diagnosis,V2,0,0,0,2384.0
EVT_01974,2026-06-21 20:10:00,USER_070,HYBRID,Supplier Diagnosis,V2,1,1,0,2298.0
EVT_01975,2026-06-18 08:22:00,USER_037,RAG,Issue Investigation,V1,1,1,0,2164.0
EVT_01976,2026-06-06 15:36:00,USER_095,HYBRID,Supplier Diagnosis,V1,1,1,0,2416.0
EVT_01977,2026-05-22 03:25:00,USER_100,HYBRID,Supplier Diagnosis,V1,1,1,0,2512.0
EVT_01978,2026-05-19 04:44:00,USER_023,HYBRID,Supplier Diagnosis,V1,0,0,0,2429.0
EVT_01979,2026-06-16 16:50:00,USER_100,HYBRID,Supplier Diagnosis,V1,0,0,0,2265.0
EVT_01980,2026-06-16 18:41:00,USER_070,HYBRID,Supplier Diagnosis,V1,1,1,0,2152.0
EVT_01981,2026-06-12 03:10:00,USER_014,HYBRID,Supplier Diagnosis,V1,1,1,0,2266.0
EVT_01982,2026-05-26 14:19:00,USER_031,HYBRID,Supplier Diagnosis,V1,1,1,0,2205.0
EVT_01983,2026-06-18 06:30:00,USER_100,SQL,KPI Lookup,V2,1,1,0,955.0
EVT_01984,2026-06-23 23:58:00,USER_001,SQL,KPI Lookup,V2,1,1,0,386.0
EVT_01985,2026-05-09 19:11:00,USER_014,RAG,Issue Investigation,V2,0,0,0,1907.0
EVT_01986,2026-05-31 22:26:00,USER_075,SQL,KPI Lookup,V1,0,0,0,365.0
EVT_01987,2026-06-02 22:54:00,USER_049,SQL,KPI Lookup,V1,1,1,0,977.0
EVT_01988,2026-05-07 15:05:00,USER_027,SQL,KPI Lookup,V1,0,0,0,360.0
EVT_01989,2026-05-07 02:53:00,USER_052,HYBRID,Supplier Diagnosis,V2,1,1,0,2527.0
EVT_01990,2026-06-10 15:49:00,USER_057,SQL,KPI Lookup,V1,1,1,0,904.0
EVT_01991,2026-05-19 08:56:00,USER_041,HYBRID,Supplier Diagnosis,V1,0,0,0,2393.0
EVT_01992,2026-06-26 08:24:00,USER_067,SQL,KPI Lookup,V2,1,0,0,876.0
EVT_01993,2026-05-18 13:33:00,USER_041,HYBRID,Supplier Diagnosis,V1,1,1,0,2217.0
EVT_01994,2026-06-01 22:44:00,USER_042,SQL,KPI Lookup,V2,1,1,0,572.0
EVT_01995,2026-05-24 01:14:00,USER_066,SQL,KPI Lookup,V1,1,1,0,802.0
EVT_01996,2026-05-07 03:54:00,USER_068,HYBRID,Supplier Diagnosis,V2,1,1,0,2233.0
EVT_01997,2026-05-17 14:13:00,USER_087,SQL,KPI Lookup,V1,1,1,0,861.0
EVT_01998,2026-06-05 02:41:00,USER_073,RAG,Issue Investigation,V2,1,1,0,1991.0
EVT_01999,2026-05-16 13:29:00,USER_025,SQL,KPI Lookup,V1,1,1,0,692.0
EVT_02000,2026-05-18 10:39:00,USER_012,SQL,KPI Lookup,V1,1,1,1,548.0
EVT_02001,2026-06-06 07:56:00,USER_090,RAG,Issue Investigation,V2,1,1,0,2092.0
EVT_02002,2026-06-24 12:55:00,USER_079,HYBRID,Supplier Diagnosis,V2,1,0,0,2184.0
EVT_02003,2026-06-18 10:16:00,USER_004,RAG,Issue Investigation,V2,0,0,0,1570.0
EVT_02004,2026-06-15 17:13:00,USER_091,RAG,Issue Investigation,V2,1,1,0,1982.0
EVT_02005,2026-06-09 20:38:00,USER_043,RAG,Issue Investigation,V2,1,1,0,1759.0
EVT_02006,2026-05-13 19:33:00,USER_079,SQL,KPI Lookup,V2,0,0,0,963.0
EVT_02007,2026-05-21 05:37:00,USER_098,HYBRID,Supplier Diagnosis,V1,1,1,0,2091.0
EVT_02008,2026-05-12 20:18:00,USER_021,HYBRID,Supplier Diagnosis,V2,1,1,0,2736.0
EVT_02009,2026-05-19 18:06:00,USER_066,RAG,Issue Investigation,V1,1,1,0,1660.0
EVT_02010,2026-06-18 13:30:00,USER_051,SQL,KPI Lookup,V2,1,1,0,1637.0
EVT_02011,2026-05-16 14:37:00,USER_001,RAG,Issue Investigation,V2,1,1,0,2055.0
EVT_02012,2026-06-16 06:01:00,USER_008,RAG,Issue Investigation,V1,1,1,0,1681.0
EVT_02013,2026-05-01 16:27:00,USER_028,HYBRID,Supplier Diagnosis,V2,1,1,0,2420.0
EVT_02014,2026-06-12 02:36:00,USER_006,RAG,Issue Investigation,V2,0,1,0,1645.0
EVT_02015,2026-06-15 01:22:00,USER_008,RAG,Issue Investigation,V2,1,1,1,1971.0
EVT_02016,2026-06-13 21:09:00,USER_005,HYBRID,Supplier Diagnosis,V2,1,1,0,2501.0
EVT_02017,2026-06-04 23:55:00,USER_018,HYBRID,Supplier Diagnosis,V1,0,0,0,2064.0
EVT_02018,2026-05-20 17:24:00,USER_067,SQL,KPI Lookup,V2,1,1,0,642.0
EVT_02019,2026-05-09 23:58:00,USER_073,SQL,KPI Lookup,V1,1,1,0,894.0
EVT_02020,2026-05-20 04:38:00,USER_019,HYBRID,Supplier Diagnosis,V1,0,1,1,2411.0
EVT_02021,2026-05-14 16:32:00,USER_038,HYBRID,Supplier Diagnosis,V2,1,1,0,2133.0
EVT_02022,2026-05-18 20:31:00,USER_095,RAG,Issue Investigation,V2,0,0,0,1620.0
EVT_02023,2026-05-20 06:27:00,USER_062,RAG,Issue Investigation,V1,1,1,0,1727.0
EVT_02024,2026-05-06 03:37:00,USER_100,SQL,KPI Lookup,V2,1,1,0,867.0
EVT_02025,2026-05-24 05:40:00,USER_080,HYBRID,Supplier Diagnosis,V1,0,1,0,2394.0
EVT_02026,2026-05-28 02:43:00,USER_057,RAG,Issue Investigation,V2,1,1,0,2203.0
EVT_02027,2026-05-24 06:01:00,USER_076,RAG,Issue Investigation,V1,0,0,0,1799.0
EVT_02028,2026-06-27 16:38:00,USER_046,SQL,KPI Lookup,V1,0,1,0,608.0
EVT_02029,2026-06-13 17:27:00,USER_041,HYBRID,Supplier Diagnosis,V2,1,1,0,1990.0
EVT_02030,2026-06-09 15:02:00,USER_053,HYBRID,Supplier Diagnosis,V1,1,1,0,2520.0
EVT_02031,2026-06-23 08:57:00,USER_064,SQL,KPI Lookup,V2,0,0,0,584.0
EVT_02032,2026-05-04 19:16:00,USER_082,SQL,KPI Lookup,V1,0,0,0,625.0
EVT_02033,2026-05-20 11:57:00,USER_039,RAG,Issue Investigation,V1,1,0,0,2158.0
EVT_02034,2026-05-02 13:10:00,USER_038,HYBRID,Supplier Diagnosis,V1,1,1,0,2567.0
EVT_02035,2026-06-02 03:01:00,USER_047,HYBRID,Supplier Diagnosis,V1,1,1,0,2391.0
EVT_02036,2026-06-17 13:56:00,USER_050,SQL,KPI Lookup,V1,1,1,0,434.0
EVT_02037,2026-06-05 14:53:00,USER_067,HYBRID,Supplier Diagnosis,V1,1,1,0,2390.0
EVT_02038,2026-06-19 06:00:00,USER_017,SQL,KPI Lookup,V1,1,0,0,449.0
EVT_02039,2026-05-10 10:13:00,USER_031,RAG,Issue Investigation,V1,1,1,1,1258.0
EVT_02040,2026-05-11 07:08:00,USER_092,RAG,Issue Investigation,V1,0,0,0,1317.0
EVT_02041,2026-05-06 02:31:00,USER_025,HYBRID,Supplier Diagnosis,V1,0,0,1,2328.0
EVT_02042,2026-06-15 19:33:00,USER_062,HYBRID,Supplier Diagnosis,V1,1,1,0,2183.0
EVT_02043,2026-05-17 04:07:00,USER_093,SQL,KPI Lookup,V1,0,0,0,546.0
EVT_02044,2026-05-03 02:50:00,USER_100,RAG,Issue Investigation,V1,0,0,0,2096.0
EVT_02045,2026-06-02 14:31:00,USER_092,RAG,Issue Investigation,V2,1,1,0,1350.0
EVT_02046,2026-05-17 18:26:00,USER_008,RAG,Issue Investigation,V2,1,0,0,2071.0
EVT_02047,2026-05-25 03:14:00,USER_091,SQL,KPI Lookup,V2,0,0,0,809.0
EVT_02048,2026-06-19 22:26:00,USER_007,HYBRID,Supplier Diagnosis,V1,0,1,0,1939.0
EVT_02049,2026-06-07 16:18:00,USER_002,SQL,KPI Lookup,V2,1,1,0,858.0
EVT_02050,2026-05-07 08:39:00,USER_032,SQL,KPI Lookup,V1,1,1,0,650.0
EVT_02051,2026-06-28 08:55:00,USER_018,HYBRID,Supplier Diagnosis,V1,1,1,0,2108.0
EVT_02052,2026-05-22 19:57:00,USER_036,SQL,KPI Lookup,V1,1,0,0,1176.0
EVT_02053,2026-06-02 15:47:00,USER_087,RAG,Issue Investigation,V1,1,1,0,1686.0
EVT_02054,2026-06-15 18:50:00,USER_015,HYBRID,Supplier Diagnosis,V1,1,1,0,2151.0
EVT_02055,2026-05-27 02:53:00,USER_083,HYBRID,Supplier Diagnosis,V2,1,0,0,2509.0
EVT_02056,2026-06-11 22:40:00,USER_051,HYBRID,Supplier Diagnosis,V1,1,1,0,1942.0
EVT_02057,2026-06-23 12:20:00,USER_023,HYBRID,Supplier Diagnosis,V2,0,0,0,2536.0
EVT_02058,2026-05-17 04:37:00,USER_001,RAG,Issue Investigation,V2,1,1,0,2347.0
EVT_02059,2026-06-25 15:08:00,USER_047,RAG,Issue Investigation,V1,0,0,1,1731.0
EVT_02060,2026-05-16 04:39:00,USER_092,HYBRID,Supplier Diagnosis,V2,1,1,0,2480.0
EVT_02061,2026-06-26 22:39:00,USER_024,HYBRID,Supplier Diagnosis,V1,1,1,0,2045.0
EVT_02062,2026-05-08 19:45:00,USER_057,SQL,KPI Lookup,V1,1,1,0,517.0
EVT_02063,2026-06-13 02:39:00,USER_054,SQL,KPI Lookup,V2,1,1,0,727.0
EVT_02064,2026-06-01 08:24:00,USER_009,RAG,Issue Investigation,V1,0,0,1,1721.0
EVT_02065,2026-05-18 22:48:00,USER_084,SQL,KPI Lookup,V2,1,1,0,900.0
EVT_02066,2026-05-29 16:59:00,USER_014,HYBRID,Supplier Diagnosis,V1,1,1,0,2312.0
EVT_02067,2026-05-23 03:25:00,USER_008,HYBRID,Supplier Diagnosis,V1,0,0,0,2549.0
EVT_02068,2026-05-26 18:40:00,USER_051,SQL,KPI Lookup,V2,0,0,0,876.0
EVT_02069,2026-06-21 00:47:00,USER_031,RAG,Issue Investigation,V1,1,1,0,1992.0
EVT_02070,2026-06-21 22:39:00,USER_040,SQL,KPI Lookup,V1,1,0,0,788.0
EVT_02071,2026-06-16 19:03:00,USER_054,HYBRID,Supplier Diagnosis,V1,1,1,0,1827.0
EVT_02072,2026-05-11 23:44:00,USER_090,SQL,KPI Lookup,V2,0,1,1,355.0
EVT_02073,2026-06-23 01:58:00,USER_082,RAG,Issue Investigation,V1,1,1,0,1852.0
EVT_02074,2026-05-17 20:06:00,USER_031,SQL,KPI Lookup,V1,0,0,0,1310.0
EVT_02075,2026-05-19 13:45:00,USER_020,RAG,Issue Investigation,V2,0,0,1,1280.0
EVT_02076,2026-06-29 12:38:00,USER_078,HYBRID,Supplier Diagnosis,V1,1,1,0,2014.0
EVT_02077,2026-06-13 13:03:00,USER_038,RAG,Issue Investigation,V1,0,0,0,1901.0
EVT_02078,2026-06-21 16:58:00,USER_093,SQL,KPI Lookup,V2,1,1,0,863.0
EVT_02079,2026-05-02 16:42:00,USER_012,RAG,Issue Investigation,V1,1,0,0,1517.0
EVT_02080,2026-06-05 03:52:00,USER_031,RAG,Issue Investigation,V1,0,0,1,1575.0
EVT_02081,2026-05-06 16:49:00,USER_068,HYBRID,Supplier Diagnosis,V1,1,0,0,2112.0
EVT_02082,2026-06-19 07:41:00,USER_037,RAG,Issue Investigation,V2,0,1,1,1841.0
EVT_02083,2026-06-14 13:42:00,USER_065,SQL,KPI Lookup,V1,1,1,0,941.0
EVT_02084,2026-06-18 12:30:00,USER_089,RAG,Issue Investigation,V2,0,0,1,1892.0
EVT_02085,2026-06-05 10:11:00,USER_034,RAG,Issue Investigation,V1,0,0,1,1490.0
EVT_02086,2026-05-17 22:09:00,USER_052,HYBRID,Supplier Diagnosis,V1,1,1,0,2104.0
EVT_02087,2026-06-12 04:18:00,USER_074,RAG,Issue Investigation,V1,1,1,0,1723.0
EVT_02088,2026-06-19 19:55:00,USER_050,HYBRID,Supplier Diagnosis,V2,1,1,0,2332.0
EVT_02089,2026-06-04 04:33:00,USER_044,SQL,KPI Lookup,V2,1,1,0,549.0
EVT_02090,2026-06-19 05:25:00,USER_082,HYBRID,Supplier Diagnosis,V2,0,0,0,2636.0
EVT_02091,2026-05-06 19:26:00,USER_054,HYBRID,Supplier Diagnosis,V1,0,0,1,2042.0
EVT_02092,2026-05-10 15:34:00,USER_078,HYBRID,Supplier Diagnosis,V2,1,1,0,2242.0
EVT_02093,2026-05-20 18:36:00,USER_090,RAG,Issue Investigation,V1,0,0,0,1801.0
EVT_02094,2026-05-02 19:34:00,USER_092,RAG,Issue Investigation,V1,1,1,1,1740.0
EVT_02095,2026-06-16 23:38:00,USER_035,HYBRID,Supplier Diagnosis,V2,1,1,0,2247.0
EVT_02096,2026-06-06 17:28:00,USER_048,HYBRID,Supplier Diagnosis,V2,0,0,0,2561.0
EVT_02097,2026-05-06 21:20:00,USER_061,RAG,Issue Investigation,V2,1,1,0,2127.0
EVT_02098,2026-06-03 16:45:00,USER_025,HYBRID,Supplier Diagnosis,V1,1,1,0,1936.0
EVT_02099,2026-06-20 03:47:00,USER_018,HYBRID,Supplier Diagnosis,V1,1,1,0,2271.0
EVT_02100,2026-05-07 22:19:00,USER_014,HYBRID,Supplier Diagnosis,V2,1,1,0,2658.0
EVT_02101,2026-05-04 08:07:00,USER_015,HYBRID,Supplier Diagnosis,V1,1,1,0,2299.0
EVT_02102,2026-06-05 10:23:00,USER_097,HYBRID,Supplier Diagnosis,V1,1,1,0,2233.0
EVT_02103,2026-05-19 21:31:00,USER_053,HYBRID,Supplier Diagnosis,V2,1,1,0,2082.0
EVT_02104,2026-05-30 22:46:00,USER_013,SQL,KPI Lookup,V2,1,1,0,697.0
EVT_02105,2026-06-05 06:32:00,USER_056,HYBRID,Supplier Diagnosis,V1,1,1,0,2374.0
EVT_02106,2026-06-15 01:09:00,USER_004,SQL,KPI Lookup,V2,1,1,0,935.0
EVT_02107,2026-05-26 19:56:00,USER_040,RAG,Issue Investigation,V1,1,1,0,1181.0
EVT_02108,2026-06-24 10:54:00,USER_049,RAG,Issue Investigation,V2,1,1,0,1880.0
EVT_02109,2026-06-05 02:52:00,USER_088,SQL,KPI Lookup,V1,1,1,0,984.0
EVT_02110,2026-05-03 01:56:00,USER_016,RAG,Issue Investigation,V1,0,1,0,1699.0
EVT_02111,2026-05-08 06:26:00,USER_063,HYBRID,Supplier Diagnosis,V1,0,0,1,2010.0
EVT_02112,2026-06-11 14:59:00,USER_048,SQL,KPI Lookup,V2,0,1,1,418.0
EVT_02113,2026-06-28 08:50:00,USER_084,SQL,KPI Lookup,V1,1,1,0,705.0
EVT_02114,2026-05-13 23:43:00,USER_003,RAG,Issue Investigation,V2,1,1,0,1934.0
EVT_02115,2026-06-13 01:11:00,USER_006,RAG,Issue Investigation,V1,1,1,0,1395.0
EVT_02116,2026-05-17 18:47:00,USER_013,SQL,KPI Lookup,V1,1,1,0,555.0
EVT_02117,2026-05-02 21:23:00,USER_088,RAG,Issue Investigation,V2,0,0,0,1771.0
EVT_02118,2026-05-01 01:57:00,USER_047,SQL,KPI Lookup,V2,1,0,0,637.0
EVT_02119,2026-05-06 03:30:00,USER_046,HYBRID,Supplier Diagnosis,V2,0,0,1,2326.0
EVT_02120,2026-05-29 16:54:00,USER_082,HYBRID,Supplier Diagnosis,V1,0,0,0,2396.0
EVT_02121,2026-05-17 16:44:00,USER_063,HYBRID,Supplier Diagnosis,V2,1,0,0,2697.0
EVT_02122,2026-05-24 14:30:00,USER_024,HYBRID,Supplier Diagnosis,V2,0,0,1,2511.0
EVT_02123,2026-05-15 19:18:00,USER_058,RAG,Issue Investigation,V1,0,0,0,1424.0
EVT_02124,2026-05-23 18:21:00,USER_050,HYBRID,Supplier Diagnosis,V2,1,0,0,2330.0
EVT_02125,2026-06-27 21:34:00,USER_034,RAG,Issue Investigation,V2,0,1,0,2026.0
EVT_02126,2026-05-21 20:09:00,USER_099,SQL,KPI Lookup,V2,1,1,0,1079.0
EVT_02127,2026-06-09 21:26:00,USER_050,RAG,Issue Investigation,V1,0,0,0,1543.0
EVT_02128,2026-05-27 05:19:00,USER_090,RAG,Issue Investigation,V1,1,1,0,1829.0
EVT_02129,2026-05-22 07:33:00,USER_020,HYBRID,Supplier Diagnosis,V1,1,1,0,1808.0
EVT_02130,2026-05-19 10:18:00,USER_047,HYBRID,Supplier Diagnosis,V2,0,0,0,2554.0
EVT_02131,2026-05-03 23:56:00,USER_010,SQL,KPI Lookup,V1,0,1,0,491.0
EVT_02132,2026-05-24 07:29:00,USER_097,RAG,Issue Investigation,V2,0,0,0,1856.0
EVT_02133,2026-05-24 10:42:00,USER_038,HYBRID,Supplier Diagnosis,V1,1,1,0,2193.0
EVT_02134,2026-05-07 14:26:00,USER_011,SQL,KPI Lookup,V1,1,1,0,805.0
EVT_02135,2026-05-26 04:35:00,USER_075,SQL,KPI Lookup,V1,1,1,0,697.0
EVT_02136,2026-05-13 08:42:00,USER_074,HYBRID,Supplier Diagnosis,V1,1,1,0,2361.0
EVT_02137,2026-06-24 20:28:00,USER_085,RAG,Issue Investigation,V1,1,1,0,1428.0
EVT_02138,2026-05-12 14:04:00,USER_017,SQL,KPI Lookup,V1,0,0,0,850.0
EVT_02139,2026-06-27 13:42:00,USER_076,HYBRID,Supplier Diagnosis,V1,0,0,0,2224.0
EVT_02140,2026-06-16 09:18:00,USER_020,RAG,Issue Investigation,V1,0,0,0,1646.0
EVT_02141,2026-06-13 10:39:00,USER_057,HYBRID,Supplier Diagnosis,V1,1,1,0,2523.0
EVT_02142,2026-06-15 12:32:00,USER_059,HYBRID,Supplier Diagnosis,V2,1,1,0,2917.0
