invoice_id,supplier_id,invoice_date,invoice_amount,approved_amount,payment_delay_days,invoice_error_flag
INV015484,SUP086,2025-04-18,227079.11,227079.11,0,0
INV015485,SUP086,2025-04-26,67537.94,67537.94,0,0
INV015486,SUP086,2025-04-13,68876.1,68177.61,2,1
INV015487,SUP086,2025-05-11,165002.37,165002.37,0,0
INV015488,SUP086,2025-05-18,106062.11,106062.11,0,0
INV015489,SUP086,2025-05-25,58486.96,58486.96,3,0
INV015490,SUP086,2025-05-27,215728.75,215728.75,7,0
INV015491,SUP086,2025-05-04,146189.08,146189.08,0,0
INV015492,SUP086,2025-05-04,136374.29,136374.29,6,0
INV015493,SUP086,2025-05-09,54233.64,54233.64,0,0
INV015494,SUP086,2025-05-18,66503.55,66503.55,5,0
INV015495,SUP086,2025-05-16,96566.67,96566.67,3,0
INV015496,SUP086,2025-05-26,75106.03,75106.03,0,0
INV015497,SUP086,2025-05-20,81126.8,81126.8,2,0
INV015498,SUP086,2025-05-17,151289.33,151289.33,0,0
INV015499,SUP086,2025-05-16,108209.69,108209.69,2,0
INV015500,SUP086,2025-05-06,120374.89,120374.89,5,0
INV015501,SUP086,2025-06-11,120381.68,120381.68,6,0
INV015502,SUP086,2025-06-09,77910.98,77910.98,1,0
INV015503,SUP086,2025-06-21,121629.72,121629.72,8,0
INV015504,SUP086,2025-06-06,208918.6,208918.6,0,0
INV015505,SUP086,2025-07-07,57287.0,57287.0,0,0
INV015506,SUP086,2025-07-12,268634.46,268634.46,6,0
INV015507,SUP086,2025-07-26,163635.51,163635.51,7,0
INV015508,SUP086,2025-07-26,152676.27,152676.27,6,0
INV015509,SUP086,2025-07-14,197693.7,197693.7,5,0
INV015510,SUP086,2025-07-17,75522.65,75522.65,7,0
INV015511,SUP086,2025-07-02,285387.14,285387.14,0,0
INV015512,SUP086,2025-07-08,334869.65,334869.65,2,0
INV015513,SUP086,2025-07-05,242164.03,242164.03,1,0
INV015514,SUP086,2025-08-26,47240.19,47240.19,2,0
INV015515,SUP086,2025-08-07,255200.37,255200.37,3,0
INV015516,SUP086,2025-08-11,116325.46,116325.46,6,0
INV015517,SUP086,2025-08-12,157789.25,157789.25,0,0
INV015518,SUP086,2025-08-13,115394.43,115394.43,0,0
INV015519,SUP086,2025-08-13,115556.01,115556.01,3,0
INV015520,SUP086,2025-08-27,90892.91,90892.91,9,0
INV015521,SUP086,2025-08-19,123001.3,123001.3,5,0
INV015522,SUP086,2025-08-22,199497.97,199497.97,2,0
INV015523,SUP086,2025-09-23,168955.82,168955.82,5,0
INV015524,SUP086,2025-09-15,164040.08,164040.08,0,0
INV015525,SUP086,2025-09-03,173190.99,173190.99,12,0
INV015526,SUP086,2025-09-26,87386.93,87386.93,3,0
INV015527,SUP086,2025-09-04,200915.3,200915.3,9,0
INV015528,SUP086,2025-09-15,81602.86,81602.86,0,0
INV015529,SUP086,2025-09-16,119796.63,119796.63,5,0
INV015530,SUP086,2025-09-16,100375.45,100375.45,3,0
INV015531,SUP086,2025-09-16,173475.51,173475.51,1,0
INV015532,SUP086,2025-10-21,58659.34,58659.34,8,0
INV015533,SUP086,2025-10-16,264875.78,264875.78,7,0
INV015534,SUP086,2025-10-22,151364.98,151364.98,12,0
INV015535,SUP086,2025-10-19,127534.61,127534.61,9,0
INV015536,SUP086,2025-10-15,434763.94,434763.94,7,0
INV015537,SUP086,2025-10-13,125368.23,125368.23,0,0
INV015538,SUP086,2025-10-24,250210.49,250210.49,5,0
INV015539,SUP086,2025-10-27,67158.88,67158.88,0,0
INV015540,SUP086,2025-11-12,221781.63,221781.63,4,0
INV015541,SUP086,2025-11-03,95677.32,95677.32,4,0
INV015542,SUP086,2025-11-19,240893.6,240893.6,9,0
INV015543,SUP086,2025-11-02,73738.08,73738.08,0,0
INV015544,SUP086,2025-11-06,162326.47,162326.47,0,0
INV015545,SUP086,2025-11-07,95521.57,95521.57,5,0
INV015546,SUP086,2025-12-23,173165.46,173165.46,9,0
INV015547,SUP086,2025-12-10,196908.61,196908.61,0,0
INV015548,SUP086,2025-12-06,177797.47,177797.47,6,0
INV015549,SUP086,2025-12-05,213526.01,213526.01,6,0
INV015550,SUP086,2025-12-02,180589.73,180589.73,1,0
INV015551,SUP086,2025-12-15,349135.02,349135.02,1,0
INV015552,SUP086,2025-12-19,118201.29,118201.29,0,0
INV015553,SUP086,2025-12-06,113348.93,113348.93,1,0
INV015554,SUP086,2026-01-02,98586.48,98586.48,0,0
INV015555,SUP086,2026-01-27,301487.38,301487.38,1,0
INV015556,SUP086,2026-01-10,110707.49,110707.49,0,0
INV015557,SUP086,2026-01-03,136569.61,136569.61,0,0
INV015558,SUP086,2026-01-08,70851.18,70851.18,4,0
INV015559,SUP086,2026-01-09,187502.01,187502.01,0,0
INV015560,SUP086,2026-01-05,167379.22,167379.22,0,0
INV015561,SUP086,2026-01-07,112401.53,112401.53,4,0
INV015562,SUP086,2026-02-24,85412.5,85412.5,7,0
INV015563,SUP086,2026-02-25,425372.55,425372.55,0,0
INV015564,SUP086,2026-02-23,79570.91,79570.91,10,0
INV015565,SUP086,2026-02-14,100894.75,100894.75,0,0
INV015566,SUP086,2026-02-27,62592.15,62592.15,0,0
INV015567,SUP086,2026-02-20,121154.52,121154.52,5,0
INV015568,SUP086,2026-02-21,159919.9,159919.9,8,0
INV015569,SUP086,2026-02-14,198311.35,198311.35,7,0
INV015570,SUP086,2026-02-01,171803.55,171803.55,3,0
INV015571,SUP086,2026-02-17,131514.76,131514.76,7,0
INV015572,SUP086,2026-02-20,546643.27,546643.27,5,0
INV015573,SUP086,2026-02-12,154176.83,154176.83,10,0
INV015574,SUP086,2026-02-19,151527.31,151527.31,0,0
INV015575,SUP086,2026-03-21,163166.65,163166.65,0,0
INV015576,SUP086,2026-03-20,282680.48,282680.48,3,0
INV015577,SUP086,2026-03-25,171768.02,171768.02,6,0
INV015578,SUP086,2026-03-03,148831.9,148831.9,1,0
INV015579,SUP086,2026-03-15,268044.0,268044.0,5,0
INV015580,SUP086,2026-03-08,184396.79,184396.79,3,0
INV015581,SUP086,2026-03-15,133754.32,133754.32,11,0
INV015582,SUP086,2026-03-16,179250.85,179250.85,3,0
INV015583,SUP086,2026-03-06,132087.33,132087.33,4,0
INV015584,SUP086,2026-04-15,252703.0,252703.0,9,0
INV015585,SUP086,2026-04-06,216436.06,216436.06,9,0
INV015586,SUP086,2026-04-05,135594.11,133269.57,5,1
INV015587,SUP086,2026-04-12,203157.18,203157.18,12,0
INV015588,SUP086,2026-04-24,64427.77,64427.77,3,0
INV015589,SUP086,2026-04-04,240121.0,238609.4,9,1
INV015590,SUP086,2026-04-24,75448.29,75448.29,6,0
INV015591,SUP086,2026-04-02,155797.87,155797.87,3,0
INV015592,SUP086,2026-04-14,90249.06,90249.06,1,0
INV015593,SUP086,2026-04-04,191240.07,191240.07,3,0
INV015594,SUP086,2026-04-01,136720.87,136720.87,2,0
INV015595,SUP086,2026-05-16,83344.89,83344.89,3,0
INV015596,SUP086,2026-05-17,180077.54,180077.54,0,0
INV015597,SUP086,2026-05-22,118476.39,118476.39,4,0
INV015598,SUP086,2026-05-24,123079.84,123079.84,0,0
INV015599,SUP086,2026-05-16,161549.47,161549.47,5,0
INV015600,SUP086,2026-05-04,189773.53,189773.53,7,0
INV015601,SUP086,2026-05-20,164072.73,164072.73,0,0
INV015602,SUP086,2026-06-04,119704.72,116114.44,6,1
INV015603,SUP086,2026-06-11,129967.35,129967.35,1,0
INV015604,SUP086,2026-06-12,187115.51,187115.51,5,0
INV015605,SUP086,2026-06-07,135067.02,135067.02,6,0
INV015606,SUP086,2026-06-08,103057.32,103057.32,1,0
INV015607,SUP086,2026-06-20,69156.82,69156.82,1,0
INV015608,SUP086,2026-06-04,135267.67,135267.67,1,0
INV015609,SUP087,2025-01-11,73335.84,73335.84,7,0
INV015610,SUP087,2025-01-05,99645.42,99645.42,3,0
INV015611,SUP087,2025-01-21,117055.45,117055.45,5,0
INV015612,SUP087,2025-01-26,137246.93,137246.93,5,0
INV015613,SUP087,2025-01-11,136970.41,136970.41,4,0
INV015614,SUP087,2025-01-04,51982.83,51982.83,7,0
INV015615,SUP087,2025-01-11,75764.93,75764.93,7,0
INV015616,SUP087,2025-01-27,114350.72,114350.72,5,0
INV015617,SUP087,2025-02-14,41760.95,41760.95,3,0
INV015618,SUP087,2025-02-16,72570.32,72570.32,2,0
INV015619,SUP087,2025-02-18,110378.17,110378.17,7,0
INV015620,SUP087,2025-02-24,86372.11,86372.11,11,0
INV015621,SUP087,2025-02-24,219646.11,219646.11,1,0
INV015622,SUP087,2025-02-27,241801.39,241801.39,6,0
INV015623,SUP087,2025-02-07,78064.28,78064.28,8,0
INV015624,SUP087,2025-03-03,90403.68,90403.68,4,0
INV015625,SUP087,2025-03-19,61535.47,61535.47,4,0
INV015626,SUP087,2025-03-12,141109.94,141109.94,1,0
INV015627,SUP087,2025-03-16,60078.58,60078.58,2,0
INV015628,SUP087,2025-03-15,97031.75,97031.75,0,0
INV015629,SUP087,2025-03-07,117434.05,114979.06,7,1
INV015630,SUP087,2025-03-03,70915.51,70915.51,5,0
INV015631,SUP087,2025-03-12,107884.56,107884.56,1,0
INV015632,SUP087,2025-03-05,96582.81,96582.81,5,0
INV015633,SUP087,2025-03-23,84083.62,84083.62,1,0
INV015634,SUP087,2025-04-02,26284.6,26284.6,3,0
INV015635,SUP087,2025-04-12,126717.92,126717.92,1,0
INV015636,SUP087,2025-04-18,127011.29,127011.29,5,0
INV015637,SUP087,2025-04-21,133856.89,133856.89,1,0
INV015638,SUP087,2025-04-14,38243.61,38243.61,5,0
INV015639,SUP087,2025-04-18,157544.78,157544.78,1,0
INV015640,SUP087,2025-04-05,55770.39,54902.33,1,1
INV015641,SUP087,2025-04-10,55851.76,55851.76,1,0
INV015642,SUP087,2025-04-22,85032.17,85032.17,2,0
INV015643,SUP087,2025-04-10,127550.04,127550.04,8,0
INV015644,SUP087,2025-04-15,61483.03,61483.03,4,0
INV015645,SUP087,2025-04-19,114084.41,114084.41,4,0
INV015646,SUP087,2025-04-18,79840.25,79840.25,9,0
INV015647,SUP087,2025-04-09,128453.32,128453.32,5,0
INV015648,SUP087,2025-05-14,124864.37,124864.37,6,0
INV015649,SUP087,2025-05-16,45824.64,45824.64,3,0
INV015650,SUP087,2025-05-27,123507.55,119888.97,5,1
INV015651,SUP087,2025-05-16,122983.0,122983.0,4,0
INV015652,SUP087,2025-05-18,87743.97,87743.97,8,0
INV015653,SUP087,2025-05-13,149798.67,149798.67,4,0
INV015654,SUP087,2025-05-15,54017.6,54017.6,1,0
INV015655,SUP087,2025-05-22,98619.76,98619.76,1,0
INV015656,SUP087,2025-05-03,66676.61,66676.61,0,0
INV015657,SUP087,2025-05-13,97723.43,97723.43,0,0
INV015658,SUP087,2025-05-27,65546.2,65546.2,5,0
INV015659,SUP087,2025-05-18,88143.96,88143.96,4,0
INV015660,SUP087,2025-05-14,79959.82,78213.72,0,1
INV015661,SUP087,2025-05-16,114544.58,114544.58,9,0
INV015662,SUP087,2025-05-16,57474.48,57474.48,5,0
INV015663,SUP087,2025-05-01,114250.49,114250.49,2,0
INV015664,SUP087,2025-05-25,58610.55,58610.55,1,0
INV015665,SUP087,2025-06-27,116947.85,116947.85,1,0
INV015666,SUP087,2025-06-01,99504.27,99504.27,0,0
INV015667,SUP087,2025-06-18,154192.52,154192.52,4,0
INV015668,SUP087,2025-06-11,47015.33,47015.33,3,0
INV015669,SUP087,2025-06-21,82284.22,82284.22,5,0
INV015670,SUP087,2025-06-15,75830.59,75830.59,5,0
INV015671,SUP087,2025-06-01,107099.62,107099.62,3,0
INV015672,SUP087,2025-06-03,46881.26,46881.26,2,0
INV015673,SUP087,2025-06-03,89184.81,89184.81,5,0
INV015674,SUP087,2025-06-05,90849.37,90849.37,7,0
INV015675,SUP087,2025-06-12,154452.16,154452.16,5,0
INV015676,SUP087,2025-06-15,52220.37,52220.37,8,0
INV015677,SUP087,2025-06-19,128981.95,128981.95,7,0
INV015678,SUP087,2025-06-03,134371.18,134371.18,2,0
INV015679,SUP087,2025-06-22,31908.4,31908.4,10,0
INV015680,SUP087,2025-07-24,161766.17,161766.17,1,0
INV015681,SUP087,2025-07-08,51654.03,51654.03,9,0
INV015682,SUP087,2025-07-12,40175.89,40175.89,10,0
INV015683,SUP087,2025-07-22,103078.14,103078.14,1,0
INV015684,SUP087,2025-07-21,137974.39,134706.84,5,1
INV015685,SUP087,2025-07-25,32092.11,32092.11,3,0
INV015686,SUP087,2025-07-01,107475.64,107475.64,4,0
INV015687,SUP087,2025-07-12,71114.41,71114.41,8,0
INV015688,SUP087,2025-08-24,145280.36,145280.36,2,0
INV015689,SUP087,2025-08-25,159140.81,159140.81,4,0
INV015690,SUP087,2025-08-16,67916.66,67916.66,4,0
INV015691,SUP087,2025-08-14,93811.23,93811.23,4,0
INV015692,SUP087,2025-08-12,72820.32,72820.32,3,0
INV015693,SUP087,2025-08-12,110812.54,110812.54,9,0
INV015694,SUP087,2025-08-03,60406.66,60406.66,7,0
INV015695,SUP087,2025-09-03,104997.25,104997.25,3,0
INV015696,SUP087,2025-09-20,77577.53,77577.53,3,0
INV015697,SUP087,2025-09-20,176986.14,176986.14,6,0
INV015698,SUP087,2025-09-18,67178.77,67178.77,10,0
INV015699,SUP087,2025-09-02,124633.07,124633.07,0,0
INV015700,SUP087,2025-09-12,112673.24,109728.68,3,1
INV015701,SUP087,2025-09-08,159232.45,159232.45,0,0
INV015702,SUP087,2025-10-03,162204.55,162204.55,6,0
INV015703,SUP087,2025-10-11,33635.2,33635.2,2,0
INV015704,SUP087,2025-10-12,123260.99,123260.99,0,0
INV015705,SUP087,2025-10-04,83310.43,83310.43,3,0
INV015706,SUP087,2025-10-19,136348.95,136348.95,2,0
INV015707,SUP087,2025-10-11,290085.39,290085.39,1,0
INV015708,SUP087,2025-10-26,46472.54,46472.54,6,0
INV015709,SUP087,2025-10-10,118562.93,118562.93,1,0
INV015710,SUP087,2025-10-18,151031.98,151031.98,1,0
INV015711,SUP087,2025-10-06,140728.96,140728.96,0,0
INV015712,SUP087,2025-11-19,118980.94,118980.94,5,0
INV015713,SUP087,2025-11-25,192846.52,192846.52,0,0
INV015714,SUP087,2025-11-13,83726.77,83726.77,0,0
INV015715,SUP087,2025-11-05,63871.77,63871.77,0,0
INV015716,SUP087,2025-11-18,66159.91,66159.91,5,0
INV015717,SUP087,2025-11-19,126594.24,126594.24,0,0
INV015718,SUP087,2025-11-22,85669.07,85669.07,3,0
INV015719,SUP087,2025-11-01,33043.15,33043.15,0,0
INV015720,SUP087,2025-11-14,110610.23,110610.23,5,0
INV015721,SUP087,2025-11-04,69939.54,69939.54,6,0
INV015722,SUP087,2025-11-05,51378.71,51378.71,0,0
INV015723,SUP087,2025-11-24,80520.59,80520.59,0,0
INV015724,SUP087,2025-12-25,100419.89,100419.89,11,0
INV015725,SUP087,2025-12-10,120840.89,120840.89,15,0
INV015726,SUP087,2025-12-03,107252.11,107252.11,3,0
INV015727,SUP087,2025-12-13,106745.05,106745.05,4,0
INV015728,SUP087,2025-12-17,66926.87,66926.87,6,0
INV015729,SUP087,2025-12-12,259519.67,259519.67,0,0
INV015730,SUP087,2025-12-19,73726.88,73726.88,9,0
INV015731,SUP087,2025-12-25,95532.15,95532.15,10,0
INV015732,SUP087,2025-12-12,71226.58,71226.58,0,0
INV015733,SUP087,2026-01-23,61289.19,61289.19,5,0
INV015734,SUP087,2026-01-18,129948.42,129948.42,3,0
INV015735,SUP087,2026-01-19,123401.37,123401.37,16,0
INV015736,SUP087,2026-01-17,70918.78,70918.78,1,0
INV015737,SUP087,2026-01-06,35904.36,35904.36,3,0
INV015738,SUP087,2026-01-08,117790.17,117790.17,5,0
INV015739,SUP087,2026-01-27,79841.36,79841.36,9,0
INV015740,SUP087,2026-01-17,171507.13,171507.13,0,0
INV015741,SUP087,2026-01-27,66143.76,66143.76,7,0
INV015742,SUP087,2026-01-24,158628.31,158628.31,3,0
INV015743,SUP087,2026-01-05,197437.13,197437.13,4,0
INV015744,SUP087,2026-02-25,66692.2,66692.2,3,0
INV015745,SUP087,2026-02-15,66251.82,66251.82,2,0
INV015746,SUP087,2026-02-19,155319.28,155319.28,1,0
INV015747,SUP087,2026-02-08,76569.29,76569.29,5,0
INV015748,SUP087,2026-02-12,71620.92,71620.92,2,0
INV015749,SUP087,2026-02-13,76080.27,76080.27,8,0
INV015750,SUP087,2026-02-09,105198.0,105198.0,8,0
INV015751,SUP087,2026-03-13,74202.55,74202.55,1,0
INV015752,SUP087,2026-03-27,80881.75,80881.75,6,0
INV015753,SUP087,2026-03-10,88794.36,88794.36,1,0
INV015754,SUP087,2026-03-18,84710.15,82254.58,2,1
INV015755,SUP087,2026-03-09,133273.71,133273.71,4,0
INV015756,SUP087,2026-03-02,84249.18,84249.18,3,0
INV015757,SUP087,2026-03-27,76893.33,76893.33,7,0
INV015758,SUP087,2026-03-15,69505.33,69505.33,7,0
INV015759,SUP087,2026-03-10,62722.82,62722.82,5,0
INV015760,SUP087,2026-03-04,84541.72,84541.72,1,0
INV015761,SUP087,2026-03-05,87929.61,87929.61,5,0
INV015762,SUP087,2026-03-27,70612.23,70612.23,8,0
INV015763,SUP087,2026-04-07,96526.13,96526.13,8,0
INV015764,SUP087,2026-04-11,119476.98,119476.98,3,0
INV015765,SUP087,2026-04-02,108459.23,108459.23,1,0
INV015766,SUP087,2026-04-09,102202.4,102202.4,3,0
INV015767,SUP087,2026-04-09,62230.58,62230.58,2,0
INV015768,SUP087,2026-04-08,47523.06,47523.06,8,0
INV015769,SUP087,2026-04-07,195518.79,195518.79,9,0
INV015770,SUP087,2026-05-26,138042.59,138042.59,8,0
INV015771,SUP087,2026-05-20,178101.17,178101.17,2,0
INV015772,SUP087,2026-05-05,72891.05,72891.05,3,0
INV015773,SUP087,2026-05-02,130042.22,130042.22,10,0
INV015774,SUP087,2026-05-15,55601.66,55601.66,1,0
INV015775,SUP087,2026-05-08,162828.74,162828.74,3,0
INV015776,SUP087,2026-05-03,63565.16,63565.16,0,0
INV015777,SUP087,2026-05-06,39534.14,39534.14,6,0
INV015778,SUP087,2026-05-10,60895.34,60895.34,2,0
INV015779,SUP087,2026-06-05,100416.6,100416.6,7,0
INV015780,SUP087,2026-06-04,125540.7,125540.7,6,0
INV015781,SUP087,2026-06-25,133032.54,133032.54,2,0
INV015782,SUP087,2026-06-27,62443.67,62443.67,0,0
INV015783,SUP087,2026-06-24,148458.9,148458.9,4,0
INV015784,SUP087,2026-06-22,88240.45,88240.45,7,0
INV015785,SUP087,2026-06-05,40050.08,40050.08,0,0
INV015786,SUP087,2026-06-01,41834.55,41834.55,0,0
INV015787,SUP087,2026-06-06,90324.63,90324.63,11,0
INV015788,SUP087,2026-06-14,76705.93,76705.93,7,0
INV015789,SUP087,2026-06-13,91743.84,91743.84,11,0
INV015790,SUP087,2026-06-15,46294.62,46294.62,3,0
INV015791,SUP088,2025-01-04,156996.0,156996.0,3,0
INV015792,SUP088,2025-01-17,64000.3,64000.3,8,0
INV015793,SUP088,2025-01-09,82869.51,82869.51,2,0
INV015794,SUP088,2025-01-14,140660.52,140660.52,1,0
INV015795,SUP088,2025-01-05,156930.1,156930.1,5,0
INV015796,SUP088,2025-01-06,108402.65,108402.65,11,0
INV015797,SUP088,2025-01-05,292861.81,292861.81,3,0
INV015798,SUP088,2025-02-16,81300.04,81300.04,1,0
INV015799,SUP088,2025-02-23,70969.49,70969.49,6,0
INV015800,SUP088,2025-02-14,261660.04,261660.04,5,0
INV015801,SUP088,2025-03-04,84253.11,84253.11,7,0
INV015802,SUP088,2025-03-11,232539.62,232539.62,1,0
INV015803,SUP088,2025-03-21,127467.73,127467.73,10,0
INV015804,SUP088,2025-03-22,107219.77,107219.77,6,0
INV015805,SUP088,2025-03-13,136309.46,136309.46,8,0
INV015806,SUP088,2025-03-04,100416.18,100416.18,0,0
INV015807,SUP088,2025-03-02,98648.26,96586.68,0,1
INV015808,SUP088,2025-03-13,73458.47,73458.47,0,0
INV015809,SUP088,2025-03-23,66787.16,66787.16,4,0
INV015810,SUP088,2025-03-24,137148.26,134236.13,0,1
INV015811,SUP088,2025-03-16,285057.08,285057.08,7,0
INV015812,SUP088,2025-04-20,92220.97,92220.97,5,0
INV015813,SUP088,2025-04-02,180066.51,180066.51,11,0
INV015814,SUP088,2025-04-06,224388.48,224388.48,1,0
INV015815,SUP088,2025-04-11,116468.79,116468.79,7,0
INV015816,SUP088,2025-04-05,97011.09,97011.09,0,0
INV015817,SUP088,2025-04-07,44052.92,44052.92,2,0
INV015818,SUP088,2025-04-13,96721.49,96721.49,0,0
INV015819,SUP088,2025-04-04,76873.13,76873.13,4,0
INV015820,SUP088,2025-04-27,121200.12,121200.12,8,0
INV015821,SUP088,2025-05-08,44937.27,44937.27,5,0
INV015822,SUP088,2025-05-05,138274.99,138274.99,11,0
INV015823,SUP088,2025-05-27,148021.27,148021.27,2,0
INV015824,SUP088,2025-05-01,174319.08,174319.08,2,0
INV015825,SUP088,2025-05-11,103768.79,103768.79,9,0
INV015826,SUP088,2025-05-19,156329.34,156329.34,2,0
INV015827,SUP088,2025-05-06,104727.34,104727.34,11,0
INV015828,SUP088,2025-06-21,154948.39,154948.39,4,0
INV015829,SUP088,2025-06-07,87648.54,87648.54,7,0
INV015830,SUP088,2025-06-12,88887.62,87499.87,9,1
INV015831,SUP088,2025-06-04,98017.46,98017.46,14,0
INV015832,SUP088,2025-06-12,69577.49,69577.49,2,0
INV015833,SUP088,2025-07-21,111817.56,109626.62,0,1
INV015834,SUP088,2025-07-17,48098.0,48098.0,6,0
INV015835,SUP088,2025-07-08,37631.94,37631.94,0,0
INV015836,SUP088,2025-07-20,95296.72,95296.72,5,0
INV015837,SUP088,2025-07-13,69330.63,69330.63,9,0
INV015838,SUP088,2025-07-21,107604.17,107604.17,1,0
INV015839,SUP088,2025-07-17,62912.77,62912.77,7,0
INV015840,SUP088,2025-07-21,164706.38,164706.38,9,0
INV015841,SUP088,2025-07-19,202060.25,202060.25,6,0
INV015842,SUP088,2025-07-13,126969.38,126969.38,7,0
INV015843,SUP088,2025-07-26,215136.96,215136.96,0,0
INV015844,SUP088,2025-07-23,103610.89,103610.89,5,0
INV015845,SUP088,2025-07-05,100761.71,100761.71,6,0
INV015846,SUP088,2025-07-27,72180.24,72180.24,2,0
INV015847,SUP088,2025-08-25,65668.62,65668.62,6,0
INV015848,SUP088,2025-08-10,145562.48,142206.11,6,1
INV015849,SUP088,2025-08-16,105112.14,105112.14,8,0
INV015850,SUP088,2025-08-25,76301.77,76301.77,0,0
INV015851,SUP088,2025-08-04,131730.24,131730.24,0,0
INV015852,SUP088,2025-08-12,179199.22,179199.22,0,0
INV015853,SUP088,2025-08-05,106985.98,106985.98,4,0
INV015854,SUP088,2025-08-07,88765.6,88765.6,0,0
INV015855,SUP088,2025-08-21,70391.68,70391.68,4,0
INV015856,SUP088,2025-09-06,78161.32,78161.32,5,0
INV015857,SUP088,2025-09-02,87251.58,86800.0,10,1
INV015858,SUP088,2025-09-02,84671.57,82498.38,8,1
INV015859,SUP088,2025-09-04,207458.73,207458.73,0,0
INV015860,SUP088,2025-09-03,136411.96,136411.96,8,0
INV015861,SUP088,2025-09-16,79522.87,79522.87,7,0
INV015862,SUP088,2025-09-23,128617.68,128617.68,0,0
INV015863,SUP088,2025-09-09,196694.57,196694.57,8,0
INV015864,SUP088,2025-10-27,146274.95,146274.95,1,0
INV015865,SUP088,2025-10-24,73943.36,73943.36,1,0
INV015866,SUP088,2025-10-06,58357.64,58357.64,9,0
INV015867,SUP088,2025-10-21,54810.2,54810.2,1,0
INV015868,SUP088,2025-10-17,109519.1,109519.1,2,0
INV015869,SUP088,2025-10-12,114562.31,114562.31,5,0
INV015870,SUP088,2025-10-09,78322.92,78322.92,10,0
INV015871,SUP088,2025-10-24,200638.38,200638.38,6,0
INV015872,SUP088,2025-10-23,120547.18,120547.18,10,0
INV015873,SUP088,2025-11-25,130703.83,130703.83,0,0
INV015874,SUP088,2025-11-24,144308.26,144308.26,5,0
INV015875,SUP088,2025-11-17,118686.08,118686.08,4,0
INV015876,SUP088,2025-11-05,112774.79,112774.79,3,0
INV015877,SUP088,2025-11-05,190438.18,190438.18,7,0
INV015878,SUP088,2025-11-16,175898.98,175898.98,0,0
INV015879,SUP088,2025-11-18,108946.43,108946.43,6,0
INV015880,SUP088,2025-11-16,93989.84,93989.84,0,0
INV015881,SUP088,2025-11-14,135197.08,133259.4,4,1
INV015882,SUP088,2025-11-17,131176.4,131176.4,5,0
INV015883,SUP088,2025-11-03,153586.62,153586.62,5,0
INV015884,SUP088,2025-11-14,145327.95,145327.95,6,0
INV015885,SUP088,2025-11-22,54285.9,54285.9,9,0
INV015886,SUP088,2025-11-24,119918.3,119918.3,15,0
INV015887,SUP088,2025-11-25,60272.66,60272.66,9,0
INV015888,SUP088,2025-11-27,93698.37,93698.37,1,0
INV015889,SUP088,2025-11-16,77384.29,77384.29,5,0
INV015890,SUP088,2025-12-21,46177.84,46177.84,5,0
INV015891,SUP088,2025-12-07,56304.32,55114.94,0,1
INV015892,SUP088,2025-12-03,106503.43,106503.43,2,0
INV015893,SUP088,2025-12-02,128663.34,128663.34,10,0
INV015894,SUP088,2025-12-07,75066.76,75066.76,10,0
INV015895,SUP088,2025-12-03,124833.83,124833.83,2,0
INV015896,SUP088,2026-01-01,90301.06,90301.06,9,0
INV015897,SUP088,2026-01-03,132812.0,132812.0,2,0
INV015898,SUP088,2026-01-19,71304.01,71304.01,3,0
INV015899,SUP088,2026-01-06,75105.11,75105.11,4,0
INV015900,SUP088,2026-01-26,79518.4,79518.4,2,0
INV015901,SUP088,2026-01-13,127765.65,127765.65,4,0
INV015902,SUP088,2026-01-22,70722.27,70722.27,7,0
INV015903,SUP088,2026-01-17,200164.74,200164.74,6,0
INV015904,SUP088,2026-01-14,154792.76,154792.76,3,0
INV015905,SUP088,2026-01-20,88098.48,88098.48,1,0
INV015906,SUP088,2026-01-14,102178.12,102178.12,9,0
INV015907,SUP088,2026-01-20,109823.04,109823.04,12,0
INV015908,SUP088,2026-01-06,51732.84,51732.84,4,0
INV015909,SUP088,2026-02-07,187305.08,187305.08,1,0
INV015910,SUP088,2026-02-05,86772.45,86772.45,2,0
INV015911,SUP088,2026-02-13,99383.08,99383.08,9,0
INV015912,SUP088,2026-02-11,82964.41,82964.41,8,0
INV015913,SUP088,2026-02-22,65069.21,65069.21,1,0
INV015914,SUP088,2026-02-24,58399.83,58399.83,6,0
INV015915,SUP088,2026-02-13,100427.37,100427.37,8,0
INV015916,SUP088,2026-02-16,210134.69,210134.69,13,0
INV015917,SUP088,2026-02-21,158773.64,158773.64,8,0
INV015918,SUP088,2026-02-27,171581.5,171581.5,5,0
INV015919,SUP088,2026-02-15,146063.58,146063.58,6,0
INV015920,SUP088,2026-02-08,66714.54,66714.54,5,0
INV015921,SUP088,2026-03-08,93273.24,93273.24,5,0
INV015922,SUP088,2026-03-09,102422.47,102422.47,0,0
INV015923,SUP088,2026-03-27,124025.17,124025.17,6,0
INV015924,SUP088,2026-03-27,325177.48,325177.48,6,0
INV015925,SUP088,2026-03-25,123800.24,123800.24,6,0
INV015926,SUP088,2026-03-05,112688.76,112688.76,8,0
INV015927,SUP088,2026-03-08,142918.0,142918.0,6,0
INV015928,SUP088,2026-03-25,102027.58,102027.58,0,0
INV015929,SUP088,2026-03-13,195222.9,195222.9,4,0
INV015930,SUP088,2026-03-23,109251.29,109251.29,0,0
INV015931,SUP088,2026-04-03,70701.36,69545.12,6,1
INV015932,SUP088,2026-04-06,103140.82,103140.82,3,0
INV015933,SUP088,2026-04-20,119866.42,119866.42,0,0
